lat,long,city,state,country,suburb
41.672,-107.978,Wamsutter,Wyoming,United States,
44.459,-109.416,,,,
44.64,-105.301,,,,
42.249,-104.628,,,,
42.111,-104.949,,,,
42.03,-104.761,,,,
44.011,-107.968,Worland,Wyoming,United States,
43.747,-105.733,,,,
44.489,-110.004,,,,
44.977,-110.696,Mammoth,Wyoming,United States,
70.346,-150.928,,,,
63.043,-147.248,,,,
60.958,-149.111,Anchorage,Alaska,United States,
62.192,-150.503,,,,
61.156,-149.985,Anchorage,Alaska,United States,Muirwood Park
61.102,-149.717,Anchorage,Alaska,United States,
61.088,-149.756,Anchorage,Alaska,United States,
58.318,-134.1,Juneau,Alaska,United States,
58.381,-134.645,Juneau,Alaska,United States,
64.855,-147.722,Chena Ridge,Alaska,United States,
55.358,-131.697,Ketchikan,Alaska,United States,
61.563,-149.154,,,,
61.164,-149.778,Anchorage,Alaska,United States,
61.018,-147.515,,,,
64.092,-141.921,,,,
62.826,-149.906,,,,
65.494,-144.642,,,,
64.245,-149.183,,,,
56.0,-132.833,Coffman Cove,Alaska,United States,
64.86,-147.848,Farmers Loop,Alaska,United States,
70.432,-150.409,,,,
60.556,-145.753,Cordova,Alaska,United States,
60.536,-145.778,Cordova,Alaska,United States,
55.477,-133.141,Craig,Alaska,United States,
64.117,-145.751,,,,
63.965,-145.105,,,,
63.675,-144.604,,,,
53.895,-166.543,Unalaska,Alaska,United States,
64.786,-141.204,Eagle,Alaska,United States,
58.276,-134.514,Juneau,Alaska,United States,
61.234,-149.271,Anchorage,Alaska,United States,
61.319,-149.544,Anchorage,Alaska,United States,Eagle River
61.297,-149.44,Anchorage,Alaska,United States,
61.449,-149.323,Anchorage,Alaska,United States,
58.192,-136.344,,,,
64.846,-148.026,,,,
64.911,-147.924,,,,
64.817,-147.874,,,,
65.003,-147.341,,,,
61.227,-149.65,Anchorage,Alaska,United States,
64.959,-147.626,,,,
64.741,-156.876,Galena,Alaska,United States,
64.977,-147.521,,,,
58.456,-135.869,,,,
61.1,-149.694,Anchorage,Alaska,United States,
62.109,-145.533,,,,
64.894,-147.875,,,,
59.238,-135.449,,,,
59.45,-136.361,,,,
64.439,-146.815,,,,
63.868,-148.994,Healy,Alaska,United States,
57.218,-134.877,Sitka,Alaska,United States,
55.491,-132.622,,,,
59.744,-151.635,,,,
58.107,-135.428,Hoonah,Alaska,United States,
61.631,-149.801,Houston,Alaska,United States,
55.916,-130.026,,,,
58.299,-134.411,Juneau,Alaska,United States,
58.4,-134.569,Juneau,Alaska,United States,
58.387,-134.766,Juneau,Alaska,United States,
58.286,-134.385,Juneau,Alaska,United States,
58.294,-134.675,Juneau,Alaska,United States,
55.452,-131.818,,,,
64.916,-148.271,,,,
58.191,-152.372,Kodiak,Alaska,United States,
57.805,-152.356,,,,
70.329,-149.611,,,,
61.627,-149.036,,,,
56.383,-134.65,,,,
61.71,-149.232,,,,
60.518,-148.093,,,,
65.122,-150.228,,,,
61.566,-149.254,,,,
63.718,-148.969,,,,
63.903,-152.282,,,,
57.842,-152.459,,,,
60.503,-149.426,,,,
64.758,-147.325,,,,
61.589,-149.099,Palmer,Alaska,United States,
57.958,-136.221,Pelican,Alaska,United States,
56.351,-133.626,,,,
62.621,-141.006,,,,
56.247,-134.645,Port Alexander,Alaska,United States,
60.204,-154.316,,,,
60.05,-148.067,,,,
62.091,-152.735,,,,
60.188,-149.628,,,,
59.455,-135.314,Skagway,Alaska,United States,
58.142,-133.739,Juneau,Alaska,United States,
60.419,-151.134,Kenai,Alaska,United States,
60.491,-150.919,Soldotna,Alaska,United States,
55.692,-132.525,Thorne Bay,Alaska,United States,
63.334,-143.037,,,,
63.316,-143.006,,,,
64.857,-147.861,Fairbanks,Alaska,United States,
61.131,-146.382,Valdez,Alaska,United States,
60.799,-148.087,,,,
64.154,-145.889,,,,
67.408,-150.11,,,,
64.76,-147.34,,,,
21.395,-157.91,Mililani Mauka,Hawaii,United States,
21.96,-159.532,,,,
21.306,-157.853,Makakilo,Hawaii,United States,
21.922,-159.538,Numila,Hawaii,United States,
21.313,-158.114,Schofield Barracks,Hawaii,United States,
21.579,-158.224,Wahiawa,Hawaii,United States,
21.434,-157.787,Ocean Pointe,Hawaii,United States,
21.901,-159.497,Lawai,Hawaii,United States,
21.906,-159.579,Port Allen,Hawaii,United States,
20.833,-156.317,Kihei,Hawaii,United States,
20.76,-156.247,Wailuku,Hawaii,United States,
21.965,-159.43,Puhi,Hawaii,United States,
19.761,-155.456,,,,
20.923,-156.34,Waihee-Waiehu,Hawaii,United States,
20.24,-155.839,Hawi,Hawaii,United States,Honomakau
19.635,-155.908,,,,
19.418,-155.881,Kēōkea,Hawaii,United States,
20.085,-155.482,Honokaa,Hawaii,United States,Haina
19.679,-156.021,,,,
21.315,-157.999,Royal Kunia,Hawaii,United States,
20.794,-156.041,Haiku-Pauwela,Hawaii,United States,
21.329,-157.93,Ewa Beach,Hawaii,United States,
19.671,-155.876,,,,
21.561,-158.238,Halawa,Hawaii,United States,
19.858,-155.161,,,,
20.891,-156.213,Pukalani,Hawaii,United States,
19.534,-155.926,Honalo,Hawaii,United States,
19.751,-155.136,,,,
21.19,-156.983,Napili-Honokowai,Hawaii,United States,
21.375,-157.822,Waimalu,Hawaii,United States,
20.058,-155.432,,,,
19.011,-155.659,,,,
21.423,-157.801,Waianae,Hawaii,United States,
21.603,-157.902,Waipio,Hawaii,United States,
21.339,-157.858,Nanakuli,Hawaii,United States,
19.275,-155.451,,,,
20.962,-156.675,Makawao,Hawaii,United States,
19.501,-154.822,,,,
19.504,-154.863,,,,
19.144,-155.849,,,,
20.787,-156.991,,,,
21.087,-157.022,Kaunakakai,Hawaii,United States,
19.633,-155.034,Keaau,Hawaii,United States,
20.861,-156.383,Kula,Hawaii,United States,
19.492,-155.912,Captain Cook,Hawaii,United States,
19.511,-155.922,Kealakekua,Hawaii,United States,
19.413,-154.952,,,,
20.791,-156.442,Wailea,Hawaii,United States,
21.679,-157.945,Maili,Hawaii,United States,
22.214,-159.404,Kilauea,Hawaii,United States,
20.225,-155.793,Halaula,Hawaii,United States,Halaula
21.909,-159.461,Koloa,Hawaii,United States,
21.948,-159.467,Koloa,Hawaii,United States,
22.19,-159.385,,,,
19.819,-155.989,Kailua,Hawaii,United States,
21.511,-157.862,Kaneohe Station,Hawaii,United States,
21.53,-157.85,Aiea,Hawaii,United States,
21.52,-157.839,Hickam Housing,Hawaii,United States,
21.891,-159.495,,,,
20.758,-156.321,,,,
20.701,-156.356,Kula,Hawaii,United States,
19.583,-155.455,,,,
20.013,-155.669,Waimea/Kamuela,Hawaii,United States,Pu'u Opelu
20.829,-156.92,Lanai City,Hawaii,United States,
21.9,-159.421,,,,
20.959,-156.65,Napili,Hawaii,United States,
21.478,-158.196,Makaha,Hawaii,United States,
20.642,-156.44,,,,
21.919,-159.628,,,,
20.76,-156.91,,,,
21.311,-157.816,Ahuimanu,Hawaii,United States,
21.333,-157.802,Waikele,Hawaii,United States,
21.132,-157.213,Maunaloa,Hawaii,United States,
19.536,-155.577,,,,
20.101,-155.832,,,,
19.207,-155.882,Pāpā,Hawaii,United States,Pāpā Bay Estates
21.348,-157.891,Ewa Villages,Hawaii,United States,
22.18,-159.332,,,,
19.061,-155.584,Nāʻālehu,Hawaii,United States,
19.469,-155.909,Nāpō‘opo‘o,Hawaii,United States,
21.353,-157.808,West Loch Estate,Hawaii,United States,
21.339,-157.837,Laie,Hawaii,United States,
20.662,-156.044,,,,
19.271,-155.875,Pāpā,Hawaii,United States,Pāpā Bay Estates
20.814,-156.119,,,,
20.07,-155.444,,,,
20.04,-155.372,Paauilo,Hawaii,United States,
19.204,-155.486,Pahala,Hawaii,United States,
19.515,-154.964,,,,
21.28,-157.734,Waipio Acres,Hawaii,United States,
20.896,-156.379,Paia,Hawaii,United States,
21.37,-158.093,Kapolei,Hawaii,United States,
21.373,-157.785,East Honolulu,Hawaii,United States,
21.323,-157.772,East Honolulu,Hawaii,United States,
19.784,-155.094,Papaikou,Hawaii,United States,
19.792,-155.114,,,,
21.345,-157.806,East Honolulu,Hawaii,United States,
21.393,-157.975,Pearl City,Hawaii,United States,
21.538,-158.089,,,,
20.677,-156.33,,,,
20.204,-155.735,,,,
20.149,-155.812,,,,
22.218,-159.483,Princeville,Hawaii,United States,
21.966,-159.396,Puhi,Hawaii,United States,
19.616,-155.084,,,,
21.31,-157.846,Honolulu,Hawaii,United States,Makiki Kai
20.929,-156.674,Kaanapali,Hawaii,United States,
20.026,-155.822,Waimea/Kamuela,Hawaii,United States,Kawailiula
20.857,-156.431,Kahului,Hawaii,United States,
21.145,-156.733,Pūko‘o,Hawaii,United States,
19.418,-155.911,Hōnaunau,Hawaii,United States,
19.082,-155.753,Hawaiian Ocean View,Hawaii,United States,Hawaiian Ocean View Estates
20.894,-156.41,Paia,Hawaii,United States,
20.793,-156.25,,,,
20.649,-156.398,,,,
21.298,-157.816,East Honolulu,Hawaii,United States,Mānoa
21.897,-159.557,Numila,Hawaii,United States,
21.471,-157.884,,,,
19.919,-155.798,,,,
19.909,-155.875,,,,
21.273,-157.78,East Honolulu,Hawaii,United States,Kāhala
21.433,-158.183,Waianae,Hawaii,United States,
20.916,-156.509,,,,
21.451,-157.85,,,,
20.941,-156.525,,,,
20.854,-156.509,Waikapu,Hawaii,United States,
21.272,-157.817,Honolulu,Hawaii,United States,Waikīkī
19.884,-155.122,,,,
21.336,-157.711,East Honolulu,Hawaii,United States,
21.637,-158.054,,,,
21.959,-159.676,Waimea,Hawaii,United States,
21.386,-158.007,Waipahu,Hawaii,United States,
20.631,-156.204,,,,
21.894,-159.513,,,,
21.298,-157.785,East Honolulu,Hawaii,United States,Maunalani Heights
62.817,-141.467,,,,
33.842,-109.122,,,,
65.02,-146.228,,,,
67.475,-162.266,,,,
34.14,-87.362,,,,
65.585,-144.364,,,,
65.283,-143.067,,,,
66.267,-146.517,,,,
61.518,-149.908,,,,
33.087,-109.951,,,,
30.253,-87.812,,,,
61.936,-150.986,,,,
35.143,-93.895,Booneville,Arkansas,United States,
65.299,-158.905,,,,
36.794,-113.757,,,,
60.483,-149.767,,,,
36.931,-112.2,,,,
65.908,-160.874,,,,
31.445,-110.28,Sierra Vista,Arizona,United States,
61.159,-149.797,Anchorage,Alaska,United States,
36.205,-112.062,,,,
65.189,-147.5,,,,
65.017,-148.583,,,,
62.124,-141.845,,,,
34.596,-112.048,,,,
60.223,-153.466,,,,
62.133,-142.083,,,,
66.591,-144.341,,,,
67.756,-150.493,,,,
32.0,-109.35,,,,
62.565,-144.665,,,,
61.532,-144.44,,,,
64.06,-141.929,,,,
65.314,-143.132,,,,
32.704,-109.914,,,,
65.346,-155.936,,,,
58.802,-155.563,,,,
34.208,-112.333,,,,
66.276,-164.531,,,,
63.983,-145.65,,,,
33.36,-109.833,,,,
36.45,-112.24,,,,
63.268,-149.539,,,,
35.611,-93.333,,,,
64.776,-141.162,Eagle,Alaska,United States,
63.431,-150.309,,,,
31.781,-110.635,,,,
61.272,-149.366,Anchorage,Alaska,United States,Overlook Acres
64.837,-147.615,Fairbanks,Alaska,United States,
33.701,-109.706,,,,
63.723,-154.077,,,,
35.145,-111.675,Flagstaff,Arizona,United States,
36.794,-112.042,,,,
58.706,-153.518,,,,
35.846,-113.055,,,,
66.57,-145.251,Fort Yukon,Alaska,United States,
61.603,-143.013,,,,
63.838,-144.35,,,,
58.456,-135.87,,,,
33.35,-110.652,,,,
34.75,-113.3,,,,
64.238,-145.267,,,,
34.06,-109.45,,,,
60.728,-149.287,,,,
61.283,-149.617,Anchorage,Alaska,United States,
36.704,-112.583,,,,
32.882,-109.309,,,,
55.35,-132.698,,,,
60.149,-149.799,,,,
34.787,-114.562,,,,
65.202,-161.155,,,,
34.398,-110.564,,,,
67.741,-144.122,,,,
33.618,-110.42,,,,
55.53,-131.366,,,,
66.217,-155.667,,,,
59.746,-151.208,,,,
57.8,-135.133,Tenakee Springs,Alaska,United States,
65.586,-163.408,,,,
32.938,-110.496,,,,
68.156,-156.896,,,,
35.81,-110.207,Keams Canyon,Arizona,United States,
31.675,-110.88,,,,
34.116,-112.301,,,,
36.699,-113.207,,,,
67.546,-157.069,,,,
70.004,-153.084,,,,
63.39,-158.817,,,,
34.585,-112.502,Prescott,Arizona,United States,
63.949,-145.619,Delta Junction,Alaska,United States,
62.6,-142.083,,,,
61.382,-149.65,Anchorage,Alaska,United States,
34.658,-93.07,,,,
64.426,-158.106,,,,
56.974,-133.66,,,,
67.573,-158.432,,,,
66.093,-152.17,,,,
67.139,-159.044,,,,
67.933,-162.3,,,,
60.592,-150.317,,,,
66.977,-160.438,,,,
62.147,-144.928,,,,
60.367,-149.4,,,,
67.97,-154.924,,,,
66.008,-157.57,,,,
34.16,-109.98,Pinetop-Lakeside,Arizona,United States,
36.286,-112.079,,,,
66.091,-143.367,,,,
34.179,-110.274,,,,
34.498,-85.629,Fort Payne,Alabama,United States,
65.424,-148.722,,,,
63.893,-152.311,,,,
66.042,-147.971,,,,
64.7,-147.017,,,,
61.321,-142.584,,,,
63.649,-151.64,,,,
34.907,-111.445,,,,
35.034,-113.892,,,,
57.179,-157.278,,,,
36.347,-113.199,,,,
67.141,-162.994,,,,
32.4,-110.271,,,,
35.615,-113.794,,,,
60.043,-151.666,Ninilchik,Alaska,United States,
36.39,-113.152,,,,
68.071,-158.704,,,,
32.668,-109.788,,,,
66.833,-154.333,,,,
34.942,-111.752,,,,
34.624,-93.806,,,,
64.022,-146.252,,,,
32.957,-87.171,Brent,Alabama,United States,
36.507,-113.816,,,,
31.094,-86.549,,,,
60.196,-154.32,,,,
67.772,-152.195,,,,
36.728,-111.822,,,,
62.945,-145.501,,,,
34.243,-111.303,Payson,Arizona,United States,
34.093,-110.933,,,,
64.105,-155.558,,,,
65.923,-145.03,,,,
34.369,-111.025,,,,
61.422,-150.091,,,,
65.4,-164.65,,,,
37.522,-112.271,,,,
61.084,-149.728,Anchorage,Alaska,United States,Rabbit Creek LRSA
40.598,-113.022,,,,
61.716,-162.665,,,,
62.71,-146.618,,,,
32.206,-110.548,,,,
67.685,-154.473,,,,
64.685,-153.94,,,,
31.761,-109.349,,,,
62.71,-150.54,,,,
32.317,-110.813,,,,
60.497,-151.014,Soldotna,Alaska,United States,
66.812,-141.62,,,,
64.8,-147.617,Fairbanks,Alaska,United States,
31.691,-111.45,,,,
33.372,-110.457,San Carlos,Arizona,United States,
66.603,-159.112,,,,
31.91,-111.898,Sells,Arizona,United States,Sells District
65.938,-149.855,,,,
33.647,-85.634,,,,
35.97,-92.746,,,,
67.995,-160.396,,,,
60.484,-150.461,,,,
64.633,-159.902,,,,
64.59,-146.14,,,,
67.46,-159.84,,,,
34.116,-113.347,,,,
60.61,-154.32,,,,
32.403,-110.712,,,,
37.517,-112.556,,,,
34.167,-112.733,,,,
33.541,-109.317,,,,
35.868,-94.297,,,,
63.748,-150.328,,,,
61.001,-153.896,,,,
61.647,-156.433,,,,
64.719,-146.504,,,,
34.195,-112.142,,,,
60.728,-150.872,,,,
67.55,-163.567,,,,
63.325,-143.002,,,,
33.441,-86.081,Talladega,Alabama,United States,
60.908,-142.698,,,,
61.188,-144.4,,,,
63.44,-153.357,,,,
55.75,-132.983,,,,
63.524,-150.043,,,,
62.957,-143.347,,,,
33.267,-109.368,,,,
35.782,-113.794,,,,
64.404,-148.462,,,,
35.99,-112.12,Tusayan,Arizona,United States,
36.582,-113.732,,,,
64.517,-143.202,,,,
69.37,-152.136,,,,
35.225,-114.375,,,,
34.554,-111.849,Camp Verde,Arizona,United States,
66.798,-146.716,,,,
36.7,-112.23,,,,
63.812,-150.05,,,,
61.765,-150.05,,,,
63.49,-150.871,,,,
56.914,-157.033,,,,
36.154,-113.542,,,,
56.3,-132.849,Wrangell,Alaska,United States,
37.17,-113.95,,,,
40.884,-110.829,,,,
38.224,-109.278,,,,
40.269,-110.562,,,,
38.979,-112.239,,,,
38.308,-113.385,,,,
39.61,-110.294,,,,
37.642,-112.172,,,,
39.293,-109.237,,,,
37.903,-111.691,,,,
41.15,-111.917,,,,
40.398,-122.833,,,,
34.446,-118.2,Duarte,California,United States,
35.179,-120.392,,,,
39.651,-122.724,,,,
32.834,-116.739,Alpine,California,United States,
37.358,-122.147,Los Altos Hills,California,United States,
33.555,-116.673,Anza,California,United States,
40.187,-123.59,,,,
36.23,-121.492,,,,
40.885,-109.412,,,,
41.277,-121.979,,,,
40.889,-123.142,,,,
39.379,-105.339,,,,
38.906,-120.697,,,,
38.028,-122.702,,,,
37.232,-119.508,North Fork,California,United States,
40.733,-123.233,,,,
33.542,-117.592,Dana Point,California,United States,
40.018,-105.361,,,,
35.864,-120.803,,,,
35.884,-118.052,,,,
37.843,-118.478,Benton,California,United States,
33.931,-116.95,Nuevo,California,United States,
34.125,-118.412,Temple City,California,United States,
39.398,-121.386,,,,
37.02,-106.201,,,,
34.379,-117.692,Vincent,California,United States,
38.039,-122.57,,,,
37.95,-121.884,,,,
38.543,-107.687,,,,
41.055,-120.338,,,,
37.862,-105.284,,,,
41.269,-123.188,,,,
38.591,-120.934,,,,
37.798,-106.779,,,,
37.132,-122.17,,,,
40.598,-121.083,,,,
38.988,-123.349,Boonville,California,United States,
34.319,-117.013,Big Bear Lake,California,United States,
38.272,-119.289,,,,
35.189,-120.083,,,,
41.295,-120.313,,,,
37.944,-122.118,,,,
36.093,-118.26,,,,
38.738,-122.145,,,,
36.236,-121.785,,,,
40.481,-120.114,,,,
34.21,-116.634,,,,
32.74,-114.884,,,,
38.488,-120.325,,,,
41.685,-122.594,,,,
32.974,-115.174,Holtville,California,United States,
41.308,-122.796,,,,
32.721,-116.463,,,,
35.096,-119.773,,,,
33.445,-117.418,Laguna Hills,California,United States,
37.468,-120.111,,,,
37.948,-104.869,,,,
36.788,-118.656,,,,
34.185,-118.717,View Park-Windsor Hills,California,United States,
39.181,-105.267,,,,
34.332,-118.03,Walnut,California,United States,
37.199,-108.489,,,,
34.808,-119.012,,,,
34.137,-117.707,West Whittier-Los Nietos,California,United States,
34.271,-118.152,Bell,California,United States,
33.877,-117.309,El Sobrante,California,United States,
37.553,-121.844,,,,
36.411,-118.809,,,,
39.64,-105.465,,,,
39.872,-121.769,,,,
41.775,-122.95,,,,
34.194,-116.913,,,,
40.257,-124.266,,,,
38.314,-105.484,,,,
36.991,-121.798,Corralitos,California,United States,
38.573,-108.278,,,,
39.019,-122.412,,,,
34.362,-118.422,La Cañada Flintridge,California,United States,
38.459,-109.047,,,,
37.762,-119.825,,,,
37.745,-118.983,,,,
39.939,-122.17,Corning,California,United States,
39.353,-107.093,,,,
40.069,-121.582,,,,
33.74,-116.841,Homeland,California,United States,
41.992,-123.604,,,,
40.002,-120.915,,,,
37.097,-104.921,,,,
40.079,-107.379,,,,
39.46,-108.88,,,,
32.857,-116.622,,,,
37.227,-107.305,,,,
41.53,-120.671,,,,
37.329,-121.294,Gustine,California,United States,
40.509,-108.911,,,,
35.532,-118.63,,,,
37.066,-119.039,,,,
39.562,-120.048,,,,
39.627,-106.452,Avon,Colorado,United States,
40.022,-120.106,Doyle,California,United States,
39.915,-108.888,,,,
40.535,-106.781,,,,
34.431,-118.683,,,,
34.221,-117.404,Home Gardens,California,United States,
39.928,-122.657,,,,
40.301,-112.776,,,,
40.138,-123.824,,,,
39.833,-123.083,,,,
33.647,-117.411,Ladera Ranch,California,United States,
38.063,-120.247,,,,
40.367,-105.55,,,,
36.884,-119.466,,,,
34.266,-116.899,,,,
36.961,-119.175,,,,
36.012,-121.242,,,,
34.733,-120.007,,,,
32.99,-116.067,,,,
35.872,-117.918,,,,
39.091,-120.732,,,,
35.892,-118.915,,,,
33.808,-117.711,Stanton,California,United States,
40.505,-123.342,,,,
38.659,-104.854,,,,
40.782,-120.784,,,,
33.074,-116.846,,,,
40.759,-120.896,,,,
40.758,-107.853,,,,
37.833,-120.5,,,,
40.209,-106.329,,,,
39.695,-106.973,,,,
36.389,-121.552,,,,
38.782,-122.917,,,,
40.55,-123.165,Hayfork,California,United States,
39.072,-120.422,,,,
40.811,-110.075,,,,
36.382,-120.856,,,,
39.208,-122.808,,,,
37.315,-119.038,,,,
39.031,-123.081,,,,
36.842,-121.362,Hollister,California,United States,
36.562,-117.474,,,,
40.631,-120.503,,,,
41.048,-123.671,Hoopa,California,United States,
35.771,-115.909,,,,
38.332,-107.089,,,,
39.767,-108.317,,,,
37.015,-119.568,Prather,California,United States,
41.742,-121.538,,,,
38.753,-108.58,,,,
39.736,-121.489,,,,
38.842,-107.736,Hotchkiss,Colorado,United States,
37.544,-119.839,,,,
35.972,-118.545,,,,
41.786,-122.006,,,,
33.076,-116.591,Julian,California,United States,
41.332,-120.472,,,,
33.667,-116.767,,,,
36.033,-120.057,,,,
42.953,-121.582,,,,
38.862,-122.417,,,,
38.912,-122.706,,,,
37.055,-121.053,,,,
40.739,-108.835,,,,
32.88,-116.42,,,,
37.305,-122.255,,,,
35.381,-120.188,,,,
35.478,-117.699,,,,
40.344,-121.714,,,,
40.142,-120.353,,,,
39.702,-123.485,Laytonville,California,United States,
40.807,-121.297,,,,
34.046,-118.936,Unincorporated Santa Monica Mountains,California,United States,
37.203,-121.943,Los Gatos,California,United States,
38.977,-105.355,Lake George,Colorado,United States,
34.018,-116.188,,,,
38.882,-121.268,Lincoln,California,United States,
41.999,-121.7,,,,
37.352,-107.915,,,,
34.536,-119.783,,,,
35.656,-120.924,,,,
34.294,-118.361,Lennox,California,United States,
38.254,-106.568,,,,
39.126,-123.074,,,,
34.234,-117.48,Citrus,California,United States,
40.463,-123.524,,,,
34.058,-118.633,Manhattan Beach,California,United States,
40.54,-121.58,,,,
34.084,-117.035,Highgrove,California,United States,
39.353,-123.601,,,,
34.391,-116.517,,,,
39.808,-122.945,,,,
37.055,-107.707,,,,
37.409,-119.768,,,,
35.123,-115.411,,,,
34.39,-118.082,West Puente Valley,California,United States,
36.231,-118.869,,,,
37.817,-121.779,,,,
34.461,-119.648,Montecito,California,United States,
34.318,-117.502,,,,
37.054,-119.371,,,,
37.301,-108.413,,,,
38.683,-119.767,Markleeville,California,United States,
41.316,-122.316,Mount Shasta,California,United States,
37.504,-119.987,,,,
38.389,-120.651,,,,
38.389,-106.53,,,,
37.233,-119.505,North Fork,California,United States,
38.23,-108.558,,,,
41.006,-121.983,,,,
36.842,-118.259,,,,
33.393,-116.795,Oak Grove,California,United States,
37.865,-122.221,Oakland,California,United States,
36.175,-118.702,,,,
37.786,-122.145,Oakland,California,United States,
35.154,-117.176,,,,
38.733,-120.245,Kyburz,California,United States,
37.39,-118.551,,,,
34.682,-119.354,,,,
35.899,-120.432,,,,
40.295,-122.867,,,,
39.874,-105.516,,,,
37.906,-104.056,,,,
33.016,-116.634,,,,
40.246,-120.642,,,,
36.685,-119.0,,,,
39.475,-121.202,Challenge,California,United States,
38.832,-121.009,,,,
40.01,-108.46,,,,
36.724,-118.942,,,,
36.471,-121.147,,,,
39.26,-108.407,,,,
34.732,-118.383,,,,
40.098,-106.646,,,,
32.606,-116.609,,,,
37.443,-121.771,,,,
36.727,-120.766,,,,
37.475,-122.298,,,,
41.599,-122.934,,,,
39.973,-120.942,,,,
40.731,-120.316,,,,
33.222,-116.498,,,,
39.304,-121.117,,,,
40.571,-105.226,,,,
40.516,-122.291,Redding,California,United States,
38.827,-106.211,,,,
40.798,-105.572,,,,
34.061,-114.732,,,,
39.512,-107.749,Rifle,Colorado,United States,
37.551,-118.667,,,,
39.668,-123.321,,,,
34.543,-119.184,,,,
41.427,-121.464,,,,
37.502,-121.736,,,,
41.294,-120.864,,,,
40.251,-123.316,,,,
39.417,-122.182,,,,
34.685,-117.821,,,,
37.651,-108.536,,,,
38.192,-108.217,,,,
34.425,-118.525,La Crescenta-Montrose,California,United States,
41.3,-123.132,,,,
33.483,-119.033,,,,
33.996,-119.722,,,,
41.112,-122.697,,,,
39.425,-122.977,,,,
39.638,-120.865,,,,
39.184,-120.885,,,,
34.121,-117.946,Valinda,California,United States,
37.135,-119.256,,,,
41.138,-123.906,,,,
41.736,-123.792,,,,
36.567,-118.956,,,,
41.075,-122.373,,,,
39.562,-107.42,,,,
41.859,-123.352,,,,
40.271,-105.833,,,,
32.685,-116.974,La Presa,California,United States,
37.182,-120.794,Hilmar-Irwin,California,United States,
36.348,-120.598,,,,
39.56,-105.986,,,,
40.926,-121.586,,,,
41.39,-123.496,,,,
35.37,-117.568,,,,
32.908,-114.494,,,,
33.978,-120.078,,,,
33.529,-117.231,Coto de Caza,California,United States,
38.479,-122.712,Santa Rosa,California,United States,
39.483,-120.075,,,,
39.367,-122.575,,,,
40.917,-122.438,,,,
37.562,-122.436,,,,
34.207,-117.761,South El Monte,California,United States,
38.908,-106.602,,,,
34.481,-118.756,,,,
39.864,-122.61,,,,
41.629,-121.298,,,,
37.376,-119.178,,,,
37.834,-122.067,Alamo,California,United States,
40.786,-122.804,,,,
36.911,-119.305,,,,
35.889,-118.633,,,,
40.722,-123.495,,,,
33.237,-117.009,Valley Center,California,United States,
41.643,-121.794,,,,
34.446,-117.851,Sierra Madre,California,United States,
34.759,-120.486,Vandenberg AFB,California,United States,
38.565,-119.459,,,,
35.665,-118.057,,,,
34.596,-118.579,,,,
41.479,-122.454,,,,
40.307,-120.9,,,,
39.317,-120.838,,,,
33.984,-118.01,Lawndale,California,United States,
40.619,-121.899,,,,
34.372,-118.841,,,,
35.722,-118.499,Wofford Heights,California,United States,
36.445,-118.703,,,,
37.991,-122.645,,,,
34.569,-118.74,,,,
38.004,-105.056,,,,
40.352,-106.215,,,,
37.851,-119.65,,,,
40.338,-123.066,,,,
34.123,-116.408,Yucca Valley,California,United States,
41.29,-123.858,,,,
40.617,-109.243,,,,
37.559,-113.717,,,,
30.587,-84.989,,,,
25.39,-80.68,Three Lakes,Florida,United States,
29.105,-81.63,,,,
25.625,-80.58,Olympia Heights,Florida,United States,
39.881,-110.266,,,,
29.373,-83.034,,,,
28.641,-80.731,,,,
26.248,-81.297,,,,
30.366,-87.138,Gulf Breeze,Florida,United States,
25.85,-81.03,,,,
25.917,-81.283,,,,
30.2,-82.4,,,,
25.971,-80.9,Westwood Lakes,Florida,United States,
30.23,-84.68,,,,
30.133,-84.133,,,,
30.018,-84.984,,,,
39.338,-110.6,,,,
30.169,-84.934,,,,
34.695,-85.174,,,,
33.897,-83.366,Athens,Georgia,United States,
31.714,-82.388,Baxley,Georgia,United States,
34.803,-83.71,,,,
33.01,-83.74,,,,
32.203,-83.932,,,,
34.63,-84.098,,,,
34.64,-83.522,,,,
34.77,-84.583,,,,
31.214,-84.236,,,,
34.922,-84.659,,,,
31.11,-83.427,,,,
33.833,-84.74,,,,
34.376,-84.06,,,,
30.829,-82.36,,,,
32.975,-82.353,,,,
32.78,-83.25,,,,
32.01,-82.9,,,,
32.391,-82.037,Metter,Georgia,United States,
31.784,-81.439,,,,
33.365,-84.859,,,,
33.208,-83.714,,,,
32.01,-84.33,,,,
30.917,-81.429,,,,
31.257,-81.611,,,,
34.906,-83.334,,,,
34.765,-84.074,,,,
33.781,-82.816,,,,
31.11,-82.26,,,,
40.953,-110.481,,,,
20.58,-156.571,,,,
19.821,-155.331,,,,
20.509,-156.682,,,,
21.679,-157.989,,,,
20.522,-156.566,,,,
20.684,-156.152,,,,
21.688,-157.952,,,,
20.544,-156.641,,,,
19.474,-155.359,Volcano,Hawaii,United States,
20.873,-157.006,,,,
22.131,-159.715,,,,
21.203,-156.966,,,,
21.526,-158.204,,,,
21.529,-158.226,,,,
21.115,-156.948,,,,
22.183,-159.338,,,,
21.543,-158.199,,,,
39.934,-110.862,,,,
38.667,-112.651,,,,
19.318,-155.292,,,,
19.683,-155.545,,,,
19.667,-155.708,,,,
19.772,-155.702,,,,
